"MESH","I","PL","S","INDEX"
"5439464222",4.689,0.00,0.00,-2
"5439464311",4.692,0.00,0.00,-2
"5439464312",4.696,0.00,0.00,-2
"5439464321",4.699,0.00,0.00,-2
"5439464322",4.697,0.00,0.00,-2
"5439464421",4.845,0.00,0.00,-2
"5439464422",4.849,0.00,0.00,-2
"5439464511",4.851,0.00,0.00,-2
"5439464512",4.850,0.00,0.00,-2
"5439464722",4.878,-1.00,-1.00,-2
"5439464822",4.894,-1.00,-1.00,-2
"5439474022",4.831,0.00,0.00,-2
"5439474111",4.743,0.00,0.00,-2
"5439474112",4.739,0.00,0.00,-2
"5439474121",4.749,0.00,0.00,-2
"5439474122",4.762,0.00,0.00,-2
"5439474211",4.776,0.00,0.00,-2
"5439474212",4.795,0.00,0.00,-2
"5439474221",4.797,0.00,0.00,-2
"5439474222",4.789,0.00,0.00,-2
"5439474421",5.060,0.00,0.00,-2
"5439474422",5.065,0.00,0.00,-2
"5439474511",5.071,0.00,0.00,-2
"5439474512",5.076,0.00,0.00,-2
"5439474521",5.074,0.00,0.00,-2
"5439474522",5.065,-1.00,-1.00,-2
"5439474611",5.055,-1.00,-1.00,-2
"5439474612",5.046,-1.00,-1.00,-2
"5439474711",4.847,0.00,0.00,-2
"5439474811",5.031,-1.00,-1.00,-2
"5439474812",5.011,-1.00,-1.00,-2
"5439474821",5.001,-1.00,-1.00,-2
"5439474822",4.999,-1.00,-1.00,-2
"5439474911",4.998,-1.00,-1.00,-2
"5439474912",4.997,0.00,0.00,-2
"5439474921",4.957,0.00,0.00,-2
"5439474922",4.999,0.00,0.00,-2
"5439404813",4.562,0.00,0.00,-2
"5439404814",4.351,-1.00,-1.00,-2
"5439404823",4.349,-1.00,-1.00,-2
"5439404824",4.342,-1.00,-1.00,-2
"5439404913",4.337,-1.00,-1.00,-2
"5439404914",4.336,-1.00,-1.00,-2
"5439404923",4.330,-1.00,-1.00,-2
"5439404924",4.323,-1.00,-1.00,-2
"5439414013",4.322,-1.00,-1.00,-2
"5439414014",4.321,-1.00,-1.00,-2
"5439414023",4.323,-1.00,-1.00,-2
"5439414024",4.328,-1.00,-1.00,-2
"5439414113",4.334,-1.00,-1.00,-2
"5439414224",4.530,0.00,0.00,-2
"5439424113",4.537,-1.00,-1.00,-2
"5439424423",4.364,-1.00,-1.00,-2
"5439424424",4.329,-1.00,-1.00,-2
"5439424513",4.321,-1.00,-1.00,-2
"5439424514",4.314,-1.00,-1.00,-2
"5439424823",4.261,-1.00,-1.00,-2
"5439424824",4.239,-1.00,-1.00,-2
"5439424914",4.221,-1.00,-1.00,-2
"5439424923",4.221,-1.00,-1.00,-2
"5439424924",4.242,-1.00,-1.00,-2
"5439434013",4.259,-1.00,-1.00,-2
"5439434014",4.274,-1.00,-1.00,-2
"5439434023",4.277,-1.00,-1.00,-2
"5439434024",4.253,-1.00,-1.00,-2
"5439434113",4.471,-1.00,-1.00,-2
"5439434114",4.200,-1.00,-1.00,-2
"5439434123",4.216,-1.00,-1.00,-2
"5439434124",4.239,-1.00,-1.00,-2
"5439434213",4.249,-1.00,-1.00,-2
"5439434323",4.255,-1.00,-1.00,-2
"5439434623",4.327,-1.00,-1.00,-2
"5439434723",4.391,-1.00,-1.00,-2
"5439434823",4.354,-1.00,-1.00,-2
"5439434824",4.313,-1.00,-1.00,-2
"5439434924",4.267,-1.00,-1.00,-2
"5439444223",4.247,-1.00,-1.00,-2
"5439444413",4.441,-1.00,-1.00,-2
"5439444414",4.279,-1.00,-1.00,-2
"5439444423",4.285,-1.00,-1.00,-2
"5439444424",4.288,-1.00,-1.00,-2
"5439444513",4.296,-1.00,-1.00,-2
"5439444514",4.296,-1.00,-1.00,-2
"5439444523",4.301,-1.00,-1.00,-2
"5439444524",4.305,-1.00,-1.00,-2
"5439444613",4.311,-1.00,-1.00,-2
"5439444614",4.316,-1.00,-1.00,-2
"5439444623",4.321,-1.00,-1.00,-2
"5439444624",4.328,-1.00,-1.00,-2
"5439444713",4.323,-1.00,-1.00,-2
"5439444714",4.323,-1.00,-1.00,-2
"5439444723",4.324,-1.00,-1.00,-2
"5439444724",4.324,-1.00,-1.00,-2
"5439454013",4.293,-1.00,-1.00,-2
"5439454014",4.309,-1.00,-1.00,-2
"5439454023",4.270,-1.00,-1.00,-2
"5439454614",4.492,-1.00,-1.00,-2
"5439454623",4.545,0.00,0.00,-2
"5439454624",4.752,0.00,0.00,-2
"5439454713",4.742,0.00,0.00,-2
"5439454714",4.573,-1.00,-1.00,-2
"5439454723",4.579,0.00,0.00,-2
"5439454724",4.595,0.00,0.00,-2
"5439454813",4.618,0.00,0.00,-2
"5439454814",4.632,-1.00,-1.00,-2
"5439454823",4.648,-1.00,-1.00,-2
"5439454824",4.673,-1.00,-1.00,-2
"5439454913",4.694,-1.00,-1.00,-2
"5439454914",4.827,-1.00,-1.00,-2
"5439454923",4.845,-1.00,-1.00,-2
"5439454924",4.720,-1.00,-1.00,-2
"5439464013",4.720,-1.00,-1.00,-2
"5439464014",4.711,-1.00,-1.00,-2
"5439464023",4.710,0.00,0.00,-2
"5439464024",4.703,0.00,0.00,-2
"5439464113",4.698,0.00,0.00,-2
"5439464114",4.691,0.00,0.00,-2
"5439464123",4.687,0.00,0.00,-2
"5439464124",4.684,0.00,0.00,-2
"5439464213",4.682,0.00,0.00,-2
"5439464214",4.681,0.00,0.00,-2
"5439464223",4.685,0.00,0.00,-2
"5439464224",4.691,0.00,0.00,-2
"5439464313",4.702,0.00,0.00,-2
"5439464314",4.701,0.00,0.00,-2
"5439464323",4.699,0.00,0.00,-2
"5439464423",4.840,0.00,0.00,-2
"5439464424",4.854,0.00,0.00,-2
"5439464513",4.850,0.00,0.00,-2
"5439464523",4.857,0.00,0.00,-2
"5439464724",4.884,-1.00,-1.00,-2
"5439464813",4.892,-1.00,-1.00,-2
"5439464824",4.901,-1.00,-1.00,-2
"5439474023",4.706,0.00,0.00,-2
"5439474024",4.731,0.00,0.00,-2
"5439474113",4.731,0.00,0.00,-2
"5439474114",4.734,0.00,0.00,-2
"5439474123",4.751,0.00,0.00,-2
"5439474124",4.757,0.00,0.00,-2
"5439474213",4.771,0.00,0.00,-2
"5439474214",4.787,0.00,0.00,-2
"5439474223",4.790,0.00,0.00,-2
"5439474224",4.782,0.00,0.00,-2
"5439474313",4.690,0.00,0.00,-2
"5439474423",5.063,0.00,0.00,-2
"5439474424",5.070,0.00,0.00,-2
"5439474513",5.078,-1.00,-1.00,-2
"5439474514",5.085,-1.00,-1.00,-2
"5439474523",5.083,-1.00,-1.00,-2
"5439474524",5.070,-1.00,-1.00,-2
"5439474613",5.058,-1.00,-1.00,-2
"5439474614",5.046,-1.00,-1.00,-2
"5439474713",4.841,0.00,0.00,-2
"5439474813",5.021,-1.00,-1.00,-2
"5439474814",4.999,-1.00,-1.00,-2
"5439474823",4.990,-1.00,-1.00,-2
"5439474824",4.992,-1.00,-1.00,-2
"5439474913",4.995,-1.00,-1.00,-2
"5439474914",4.998,0.00,0.00,-2
"5439474923",4.999,0.00,0.00,-2
"5439474924",4.999,0.00,0.00,-2
"5439404742",4.329,-1.00,-1.00,-2
"5439404831",4.352,-1.00,-1.00,-2
"5439404832",4.350,-1.00,-1.00,-2
"5439404841",4.348,-1.00,-1.00,-2
"5439404842",4.342,-1.00,-1.00,-2
"5439404931",4.337,-1.00,-1.00,-2
"5439404932",4.333,-1.00,-1.00,-2
"5439404941",4.331,-1.00,-1.00,-2
"5439404942",4.329,-1.00,-1.00,-2
"5439414031",4.325,-1.00,-1.00,-2
"5439414032",4.323,-1.00,-1.00,-2
"5439414041",4.325,-1.00,-1.00,-2
"5439414042",4.331,-1.00,-1.00,-2
"5439414242",4.526,0.00,0.00,-2
"5439414641",4.524,0.00,0.00,-2
"5439414731",4.541,0.00,0.00,-2
"5439424441",4.341,-1.00,-1.00,-2
"5439424832",4.247,-1.00,-1.00,-2
"5439424841",4.246,-1.00,-1.00,-2
"5439424932",4.211,-1.00,-1.00,-2
"5439424941",4.207,-1.00,-1.00,-2
"5439424942",4.223,-1.00,-1.00,-2
"5439434031",4.237,-1.00,-1.00,-2
"5439434032",4.254,-1.00,-1.00,-2
"5439434041",4.228,-1.00,-1.00,-2
"5439434042",4.214,-1.00,-1.00,-2
"5439434142",4.236,-1.00,-1.00,-2
"5439434231",4.383,-1.00,-1.00,-2
"5439434232",4.274,-1.00,-1.00,-2
"5439434241",4.280,-1.00,-1.00,-2
"5439434242",4.284,-1.00,-1.00,-2
"5439434331",4.272,-1.00,-1.00,-2
"5439434632",4.410,-1.00,-1.00,-2
"5439434641",4.308,-1.00,-1.00,-2
"5439434732",4.381,-1.00,-1.00,-2
"5439434841",4.345,-1.00,-1.00,-2
"5439434842",4.316,-1.00,-1.00,-2
"5439434942",4.249,-1.00,-1.00,-2
"5439444241",4.236,-1.00,-1.00,-2
"5439444431",4.439,-1.00,-1.00,-2
"5439444432",4.282,-1.00,-1.00,-2
"5439444441",4.286,-1.00,-1.00,-2
"5439444442",4.284,-1.00,-1.00,-2
"5439444531",4.282,-1.00,-1.00,-2
"5439444532",4.288,-1.00,-1.00,-2
"5439444541",4.291,-1.00,-1.00,-2
"5439444542",4.299,-1.00,-1.00,-2
"5439444631",4.307,-1.00,-1.00,-2
"5439444632",4.310,-1.00,-1.00,-2
"5439444641",4.317,-1.00,-1.00,-2
"5439444642",4.321,-1.00,-1.00,-2
"5439444731",4.323,-1.00,-1.00,-2
"5439444732",4.328,-1.00,-1.00,-2
"5439444741",4.329,-1.00,-1.00,-2
"5439444742",4.324,-1.00,-1.00,-2
"5439444831",4.311,-1.00,-1.00,-2
"5439454031",4.246,-1.00,-1.00,-2
"5439454041",4.266,-1.00,-1.00,-2
"5439454042",4.262,-1.00,-1.00,-2
"5439454142",4.235,-1.00,-1.00,-2
"5439454231",4.214,-1.00,-1.00,-2
"5439454232",4.190,-1.00,-1.00,-2
"5439454241",4.174,-1.00,-1.00,-2
"5439454642",4.735,0.00,0.00,-2
"5439454731",4.565,0.00,0.00,-2
"5439454732",4.707,-1.00,-1.00,-2
"5439454741",4.570,-1.00,-1.00,-2
"5439454742",4.584,0.00,0.00,-2
"5439454831",4.598,0.00,0.00,-2
"5439454832",4.612,-1.00,-1.00,-2
"5439454841",4.638,-1.00,-1.00,-2
"5439454842",4.779,-1.00,-1.00,-2
"5439454931",4.694,-1.00,-1.00,-2
"5439454932",4.716,-1.00,-1.00,-2
"5439454941",4.725,-1.00,-1.00,-2
"5439454942",4.722,-1.00,-1.00,-2
"5439464031",4.717,-1.00,-1.00,-2
"5439464032",4.711,-1.00,-1.00,-2
"5439464041",4.707,-1.00,-1.00,-2
"5439464042",4.700,-1.00,-1.00,-2
"5439464131",4.695,0.00,0.00,-2
"5439464132",4.688,0.00,0.00,-2
"5439464141",4.686,0.00,0.00,-2
"5439464142",4.687,0.00,0.00,-2
"5439464231",4.688,0.00,0.00,-2
"5439464232",4.683,0.00,0.00,-2
"5439464241",4.684,0.00,0.00,-2
"5439464242",4.690,0.00,0.00,-2
"5439464331",4.696,0.00,0.00,-2
"5439464332",4.698,0.00,0.00,-2
"5439464341",4.693,0.00,0.00,-2
"5439464432",4.822,0.00,0.00,-2
"5439464442",4.852,0.00,0.00,-2
"5439464531",4.857,0.00,0.00,-2
"5439464831",4.924,-1.00,-1.00,-2
"5439464832",4.929,-1.00,-1.00,-2
"5439464841",4.932,-1.00,-1.00,-2
"5439464932",4.891,-1.00,-1.00,-2
"5439474041",4.704,0.00,0.00,-2
"5439474042",4.727,0.00,0.00,-2
"5439474131",4.720,0.00,0.00,-2
"5439474132",4.727,0.00,0.00,-2
"5439474141",4.740,0.00,0.00,-2
"5439474142",4.751,0.00,0.00,-2
"5439474231",4.759,0.00,0.00,-2
"5439474232",4.770,0.00,0.00,-2
"5439474241",4.774,0.00,0.00,-2
"5439474242",4.771,0.00,0.00,-2
"5439474331",4.767,0.00,0.00,-2
"5439474332",4.773,0.00,0.00,-2
"5439474441",5.064,-1.00,-1.00,-2
"5439474442",5.072,-1.00,-1.00,-2
"5439474531",5.080,-1.00,-1.00,-2
"5439474532",5.088,-1.00,-1.00,-2
"5439474541",5.085,-1.00,-1.00,-2
"5439474542",5.072,-1.00,-1.00,-2
"5439474631",5.059,-1.00,-1.00,-2
"5439474632",5.046,-1.00,-1.00,-2
"5439474731",4.805,0.00,0.00,-2
"5439474832",4.954,0.00,0.00,-2
"5439474841",4.985,-1.00,-1.00,-2
"5439474842",4.987,-1.00,-1.00,-2
"5439474931",4.949,0.00,0.00,-2
"5439474932",4.992,-1.00,-1.00,-2
"5439474941",4.994,0.00,0.00,-2
"5439474942",4.994,0.00,0.00,-2
"5439404743",4.321,-1.00,-1.00,-2
"5439404744",4.345,-1.00,-1.00,-2
"5439404833",4.356,-1.00,-1.00,-2
"5439404834",4.356,-1.00,-1.00,-2
"5439404843",4.351,-1.00,-1.00,-2
"5439404844",4.338,-1.00,-1.00,-2
"5439404933",4.335,-1.00,-1.00,-2
"5439404934",4.329,-1.00,-1.00,-2
"5439404943",4.329,-1.00,-1.00,-2
"5439404944",4.333,-1.00,-1.00,-2
"5439414033",4.335,-1.00,-1.00,-2
"5439414034",4.331,-1.00,-1.00,-2
"5439414043",4.334,-1.00,-1.00,-2
"5439414244",4.525,0.00,0.00,-2
"5439414543",4.536,0.00,0.00,-2
"5439414643",4.522,0.00,0.00,-2
"5439414733",4.536,0.00,0.00,-2
"5439414734",4.553,0.00,0.00,-2
"5439424134",4.508,-1.00,-1.00,-2
"5439424443",4.322,-1.00,-1.00,-2
"5439424833",4.245,-1.00,-1.00,-2
"5439424834",4.244,-1.00,-1.00,-2
"5439424843",4.228,-1.00,-1.00,-2
"5439424933",4.210,-1.00,-1.00,-2
"5439424934",4.208,-1.00,-1.00,-2
"5439424943",4.204,-1.00,-1.00,-2
"5439424944",4.216,-1.00,-1.00,-2
"5439434033",4.230,-1.00,-1.00,-2
"5439434034",4.234,-1.00,-1.00,-2
"5439434133",4.180,-1.00,-1.00,-2
"5439434233",4.253,-1.00,-1.00,-2
"5439434234",4.406,-1.00,-1.00,-2
"5439434243",4.418,-1.00,-1.00,-2
"5439434634",4.297,-1.00,-1.00,-2
"5439434734",4.358,-1.00,-1.00,-2
"5439434743",4.334,-1.00,-1.00,-2
"5439434843",4.485,-1.00,-1.00,-2
"5439434844",4.316,-1.00,-1.00,-2
"5439434944",4.230,-1.00,-1.00,-2
"5439444134",4.194,-1.00,-1.00,-2
"5439444143",4.197,-1.00,-1.00,-2
"5439444234",4.247,-1.00,-1.00,-2
"5439444334",4.231,-1.00,-1.00,-2
"5439444343",4.243,-1.00,-1.00,-2
"5439444344",4.251,-1.00,-1.00,-2
"5439444433",4.264,-1.00,-1.00,-2
"5439444434",4.271,-1.00,-1.00,-2
"5439444443",4.275,-1.00,-1.00,-2
"5439444444",4.271,-1.00,-1.00,-2
"5439444533",4.465,-1.00,-1.00,-2
"5439444534",4.284,-1.00,-1.00,-2
"5439444543",4.287,-1.00,-1.00,-2
"5439444544",4.298,-1.00,-1.00,-2
"5439444633",4.300,-1.00,-1.00,-2
"5439444634",4.299,-1.00,-1.00,-2
"5439444643",4.309,-1.00,-1.00,-2
"5439444644",4.310,-1.00,-1.00,-2
"5439444733",4.316,-1.00,-1.00,-2
"5439444734",4.315,-1.00,-1.00,-2
"5439444743",4.318,-1.00,-1.00,-2
"5439444744",4.314,-1.00,-1.00,-2
"5439444833",4.299,-1.00,-1.00,-2
"5439444834",4.274,-1.00,-1.00,-2
"5439454133",4.249,-1.00,-1.00,-2
"5439454134",4.254,-1.00,-1.00,-2
"5439454233",4.199,-1.00,-1.00,-2
"5439454634",4.718,0.00,0.00,-2
"5439454643",4.523,0.00,0.00,-2
"5439454644",4.535,0.00,0.00,-2
"5439454733",4.550,0.00,0.00,-2
"5439454734",4.537,-1.00,-1.00,-2
"5439454743",4.552,-1.00,-1.00,-2
"5439454744",4.579,0.00,0.00,-2
"5439454833",4.592,-1.00,-1.00,-2
"5439454834",4.608,-1.00,-1.00,-2
"5439454843",4.736,-1.00,-1.00,-2
"5439454844",4.667,-1.00,-1.00,-2
"5439454933",4.692,-1.00,-1.00,-2
"5439454934",4.824,-1.00,-1.00,-2
"5439454943",4.845,-1.00,-1.00,-2
"5439454944",4.714,-1.00,-1.00,-2
"5439464033",4.711,-1.00,-1.00,-2
"5439464034",4.705,-1.00,-1.00,-2
"5439464043",4.699,-1.00,-1.00,-2
"5439464044",4.697,-1.00,-1.00,-2
"5439464133",4.691,-1.00,-1.00,-2
"5439464134",4.690,-1.00,-1.00,-2
"5439464143",4.682,-1.00,-1.00,-2
"5439464144",4.683,-1.00,-1.00,-2
"5439464233",4.686,0.00,0.00,-2
"5439464234",4.686,0.00,0.00,-2
"5439464243",4.688,0.00,0.00,-2
"5439464244",4.690,0.00,0.00,-2
"5439464333",4.694,0.00,0.00,-2
"5439464334",4.688,0.00,0.00,-2
"5439464343",4.691,0.00,0.00,-2
"5439464434",4.816,0.00,0.00,-2
"5439464444",4.846,0.00,0.00,-2
"5439464533",4.859,0.00,0.00,-2
"5439464534",4.870,0.00,0.00,-2
"5439464833",4.903,-1.00,-1.00,-2
"5439474043",4.700,0.00,0.00,-2
"5439474044",4.721,0.00,0.00,-2
"5439474133",4.712,0.00,0.00,-2
"5439474134",4.720,0.00,0.00,-2
"5439474143",4.731,0.00,0.00,-2
"5439474144",4.740,0.00,0.00,-2
"5439474233",4.749,0.00,0.00,-2
"5439474234",4.760,0.00,0.00,-2
"5439474243",4.763,0.00,0.00,-2
"5439474244",4.762,0.00,0.00,-2
"5439474333",4.684,0.00,0.00,-2
"5439474334",4.761,0.00,0.00,-2
"5439474343",4.752,0.00,0.00,-2
"5439474434",4.729,0.00,0.00,-2
"5439474443",5.024,-1.00,-1.00,-2
"5439474444",5.071,-1.00,-1.00,-2
"5439474533",5.077,-1.00,-1.00,-2
"5439474534",5.083,-1.00,-1.00,-2
"5439474543",5.080,-1.00,-1.00,-2
"5439474544",5.069,-1.00,-1.00,-2
"5439474633",5.057,-1.00,-1.00,-2
"5439474634",5.045,-1.00,-1.00,-2
"5439474733",4.841,0.00,0.00,-2
"5439474833",5.017,-1.00,-1.00,-2
"5439474834",4.997,-1.00,-1.00,-2
"5439474843",4.986,-1.00,-1.00,-2
"5439474844",4.985,-1.00,-1.00,-2
"5439474933",4.942,0.00,0.00,-2
"5439474934",4.982,-1.00,-1.00,-2
"5439474943",4.983,0.00,0.00,-2
"5439474944",4.987,-1.00,-1.00,-2
"5439405721",4.320,-1.00,-1.00,-2
"5439405722",4.331,-1.00,-1.00,-2
"5439405811",4.341,-1.00,-1.00,-2
"5439405812",4.353,-1.00,-1.00,-2
"5439405821",4.349,-1.00,-1.00,-2
"5439405822",4.341,-1.00,-1.00,-2
"5439405911",4.333,-1.00,-1.00,-2
"5439405912",4.325,-1.00,-1.00,-2
"5439405921",4.330,-1.00,-1.00,-2
"5439405922",4.337,-1.00,-1.00,-2
"5439415011",4.342,-1.00,-1.00,-2
"5439415012",4.340,-1.00,-1.00,-2
"5439415121",4.357,-1.00,-1.00,-2
"5439415311",4.517,0.00,0.00,-2
"5439415621",4.524,0.00,0.00,-2
"5439415712",4.549,0.00,0.00,-2
"5439415922",4.511,0.00,0.00,-2
"5439425112",4.498,-1.00,-1.00,-2
"5439425421",4.293,-1.00,-1.00,-2
"5439425811",4.256,-1.00,-1.00,-2
"5439425812",4.236,-1.00,-1.00,-2
"5439425822",4.212,-1.00,-1.00,-2
"5439425911",4.198,-1.00,-1.00,-2
"5439425912",4.188,-1.00,-1.00,-2
"5439425921",4.184,-1.00,-1.00,-2
"5439425922",4.188,-1.00,-1.00,-2
"5439435021",4.167,-1.00,-1.00,-2
"5439435111",4.183,-1.00,-1.00,-2
"5439435211",4.228,-1.00,-1.00,-2
"5439435212",4.403,-1.00,-1.00,-2
"5439435221",4.273,-1.00,-1.00,-2
"5439435222",4.265,-1.00,-1.00,-2
"5439435611",4.249,-1.00,-1.00,-2
"5439435711",4.357,-1.00,-1.00,-2
"5439435821",4.354,-1.00,-1.00,-2
"5439435822",4.311,-1.00,-1.00,-2
"5439435922",4.200,-1.00,-1.00,-2
"5439445112",4.184,-1.00,-1.00,-2
"5439445211",4.219,-1.00,-1.00,-2
"5439445212",4.199,-1.00,-1.00,-2
"5439445312",4.240,-1.00,-1.00,-2
"5439445321",4.247,-1.00,-1.00,-2
"5439445322",4.250,-1.00,-1.00,-2
"5439445411",4.256,-1.00,-1.00,-2
"5439445412",4.261,-1.00,-1.00,-2
"5439445421",4.262,-1.00,-1.00,-2
"5439445422",4.249,-1.00,-1.00,-2
"5439445511",4.261,-1.00,-1.00,-2
"5439445512",4.277,-1.00,-1.00,-2
"5439445521",4.283,-1.00,-1.00,-2
"5439445522",4.290,-1.00,-1.00,-2
"5439445611",4.295,-1.00,-1.00,-2
"5439445612",4.283,-1.00,-1.00,-2
"5439445621",4.274,-1.00,-1.00,-2
"5439445622",4.272,-1.00,-1.00,-2
"5439445711",4.301,-1.00,-1.00,-2
"5439445712",4.305,-1.00,-1.00,-2
"5439445721",4.421,-1.00,-1.00,-2
"5439445722",4.300,-1.00,-1.00,-2
"5439445811",4.382,-1.00,-1.00,-2
"5439445812",4.272,-1.00,-1.00,-2
"5439455322",4.148,-1.00,-1.00,-2
"5439455422",4.192,-1.00,-1.00,-2
"5439455621",4.500,0.00,0.00,-2
"5439455622",4.523,0.00,0.00,-2
"5439455711",4.535,-1.00,-1.00,-2
"5439455712",4.653,-1.00,-1.00,-2
"5439455721",4.541,-1.00,-1.00,-2
"5439455722",4.570,-1.00,-1.00,-2
"5439455811",4.690,-1.00,-1.00,-2
"5439455812",4.605,-1.00,-1.00,-2
"5439455821",4.631,-1.00,-1.00,-2
"5439455822",4.759,-1.00,-1.00,-2
"5439455911",4.781,-1.00,-1.00,-2
"5439455912",4.811,-1.00,-1.00,-2
"5439455921",4.713,-1.00,-1.00,-2
"5439455922",4.710,-1.00,-1.00,-2
"5439465011",4.706,-1.00,-1.00,-2
"5439465012",4.701,-1.00,-1.00,-2
"5439465021",4.696,-1.00,-1.00,-2
"5439465022",4.693,-1.00,-1.00,-2
"5439465111",4.688,-1.00,-1.00,-2
"5439465112",4.895,0.00,0.00,-2
"5439465121",4.677,-1.00,-1.00,-2
"5439465122",4.688,-1.00,-1.00,-2
"5439465211",4.691,0.00,0.00,-2
"5439465212",4.698,0.00,0.00,-2
"5439465221",4.693,0.00,0.00,-2
"5439465222",4.693,0.00,0.00,-2
"5439465311",4.687,0.00,0.00,-2
"5439465312",4.689,0.00,0.00,-2
"5439465322",4.828,0.00,0.00,-2
"5439465412",4.815,0.00,0.00,-2
"5439465422",4.844,0.00,0.00,-2
"5439465511",4.860,0.00,0.00,-2
"5439465512",4.872,0.00,0.00,-2
"5439465521",4.872,0.00,0.00,-2
"5439475012",4.696,0.00,0.00,-2
"5439475021",4.701,0.00,0.00,-2
"5439475022",4.706,0.00,0.00,-2
"5439475111",4.707,0.00,0.00,-2
"5439475112",4.714,0.00,0.00,-2
"5439475121",4.716,0.00,0.00,-2
"5439475122",4.730,0.00,0.00,-2
"5439475211",4.738,0.00,0.00,-2
"5439475212",4.748,0.00,0.00,-2
"5439475221",4.755,0.00,0.00,-2
"5439475222",4.757,0.00,0.00,-2
"5439475311",4.752,0.00,0.00,-2
"5439475312",4.754,0.00,0.00,-2
"5439475321",4.754,0.00,0.00,-2
"5439475412",4.731,0.00,0.00,-2
"5439475421",5.024,-1.00,-1.00,-2
"5439475422",5.070,8.69,0.10,-2
"5439475511",5.074,8.82,0.10,-2
"5439475512",5.079,-1.00,-1.00,-2
"5439475521",5.076,-1.00,-1.00,-2
"5439475522",5.065,-1.00,-1.00,-2
"5439475611",5.055,-1.00,-1.00,-2
"5439475612",5.045,-1.00,-1.00,-2
"5439475811",5.018,-1.00,-1.00,-2
"5439475812",4.999,-1.00,-1.00,-2
"5439475821",4.987,-1.00,-1.00,-2
"5439475822",4.982,-1.00,-1.00,-2
"5439475911",4.977,-1.00,-1.00,-2
"5439475912",4.971,-1.00,-1.00,-2
"5439475921",4.972,-1.00,-1.00,-2
"5439475922",4.980,-1.00,-1.00,-2
"5439405714",4.308,-1.00,-1.00,-2
"5439405723",4.322,-1.00,-1.00,-2
"5439405724",4.326,-1.00,-1.00,-2
"5439405813",4.330,-1.00,-1.00,-2
"5439405814",4.340,-1.00,-1.00,-2
"5439405823",4.342,-1.00,-1.00,-2
"5439405824",4.337,-1.00,-1.00,-2
"5439405913",4.330,-1.00,-1.00,-2
"5439405914",4.325,-1.00,-1.00,-2
"5439405923",4.331,-1.00,-1.00,-2
"5439405924",4.339,-1.00,-1.00,-2
"5439415013",4.347,-1.00,-1.00,-2
"5439415014",4.339,-1.00,-1.00,-2
"5439415123",4.361,-1.00,-1.00,-2
"5439415313",4.520,0.00,0.00,-2
"5439415623",4.531,0.00,0.00,-2
"5439415714",4.539,0.00,0.00,-2
"5439415723",4.537,0.00,0.00,-2
"5439415924",4.499,0.00,0.00,-2
"5439425114",4.476,-1.00,-1.00,-2
"5439425423",4.276,-1.00,-1.00,-2
"5439425724",4.243,-1.00,-1.00,-2
"5439425813",4.247,-1.00,-1.00,-2
"5439425824",4.203,-1.00,-1.00,-2
"5439425913",4.189,-1.00,-1.00,-2
"5439425914",4.171,-1.00,-1.00,-2
"5439425923",4.168,-1.00,-1.00,-2
"5439435023",4.160,-1.00,-1.00,-2
"5439435113",4.167,-1.00,-1.00,-2
"5439435213",4.209,-1.00,-1.00,-2
"5439435214",4.250,-1.00,-1.00,-2
"5439435223",4.255,-1.00,-1.00,-2
"5439435224",4.251,-1.00,-1.00,-2
"5439435313",4.237,-1.00,-1.00,-2
"5439435713",4.349,-1.00,-1.00,-2
"5439435823",4.358,-1.00,-1.00,-2
"5439435824",4.308,-1.00,-1.00,-2
"5439445314",4.240,-1.00,-1.00,-2
"5439445323",4.242,-1.00,-1.00,-2
"5439445324",4.245,-1.00,-1.00,-2
"5439445413",4.243,-1.00,-1.00,-2
"5439445414",4.242,-1.00,-1.00,-2
"5439445423",4.230,-1.00,-1.00,-2
"5439445424",4.228,-1.00,-1.00,-2
"5439445514",4.477,-1.00,-1.00,-2
"5439445523",4.277,-1.00,-1.00,-2
"5439445524",4.287,-1.00,-1.00,-2
"5439445613",4.278,-1.00,-1.00,-2
"5439445713",4.295,-1.00,-1.00,-2
"5439445714",4.284,-1.00,-1.00,-2
"5439445723",4.418,-1.00,-1.00,-2
"5439445724",4.279,-1.00,-1.00,-2
"5439445813",4.270,-1.00,-1.00,-2
"5439445814",4.256,-1.00,-1.00,-2
"5439445823",4.225,-1.00,-1.00,-2
"5439455413",4.130,-1.00,-1.00,-2
"5439455414",4.121,-1.00,-1.00,-2
"5439455424",4.195,-1.00,-1.00,-2
"5439455624",4.505,-1.00,-1.00,-2
"5439455713",4.521,-1.00,-1.00,-2
"5439455714",4.526,-1.00,-1.00,-2
"5439455723",4.541,-1.00,-1.00,-2
"5439455724",4.661,-1.00,-1.00,-2
"5439455813",4.584,-1.00,-1.00,-2
"5439455814",4.601,0.00,0.00,-2
"5439455823",4.704,0.00,0.00,-2
"5439455824",4.731,-1.00,-1.00,-2
"5439455913",4.756,-1.00,-1.00,-2
"5439455914",4.699,0.00,0.00,-2
"5439455923",4.717,0.00,0.00,-2
"5439455924",4.709,0.00,0.00,-2
"5439465013",4.848,0.00,0.00,-2
"5439465014",4.691,-1.00,-1.00,-2
"5439465023",4.698,-1.00,-1.00,-2
"5439465024",4.684,-1.00,-1.00,-2
"5439465113",4.683,-1.00,-1.00,-2
"5439465114",4.680,0.00,0.00,-2
